Unnamed: 0,locations,stayTime,placeID,randomized_stay_time,Unnamed: 7,openHours,parking,diner,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment"
3331,Galle Face Green,120,ChIJBfNyajlZ4joRbxOUv8Ykfl4,118.8538416118208,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3153,Galle Face Green,120,ChIJBfNyajlZ4joRbxOUv8Ykfl4,133.7948864029553,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1758,Gangaramaya Temple,150,ChIJQ9yCmWtZ4joRNu1evW41NTo,138.63315018742398,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3549,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,110.43605721696537,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3014,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,118.4590935113019,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
497,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,59.63317590155399,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3197,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,110.55488259921142,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2472,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,71.18297568,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1747,Gangaramaya Temple,150,ChIJQ9yCmWtZ4joRNu1evW41NTo,156.34577249954623,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2487,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,82.97206484477003,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1578,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,48.36587821,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1908,Gangaramaya Temple,150,ChIJQ9yCmWtZ4joRNu1evW41NTo,149.14288423209834,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
537,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,118.53944264788556,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2446,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,83.58327287514793,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1464,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,61.23150626613028,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2445,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,88.22345951767417,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
536,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,58.998276695013296,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3027,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,120.3259205254314,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
519,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,47.85936488206896,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3028,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,137.09419782298735,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3029,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,118.45020588727716,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1466,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.7102700917816,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3015,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,107.35351979549851,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
535,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,48.98079474232903,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3545,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,110.6765006104282,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2189,Gangaramaya Temple,180,ChIJQ9yCmWtZ4joRNu1evW41NTo,189.00493584544165,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
331,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,68.38097516880319,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1465,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,132.83759250389252,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
330,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,60.65317087099896,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1248,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,50.539049642572685,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2430,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,98.3452625567446,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1247,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,40.86008833664677,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
332,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,64.19675666901588,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1981,Gangaramaya Temple,180,ChIJQ9yCmWtZ4joRNu1evW41NTo,177.63307059168324,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2429,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,107.22829195947632,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2352,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,100.22267885723474,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
449,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,116.81959019454796,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
448,Gangaramaya Temple,200,ChIJQ9yCmWtZ4joRNu1evW41NTo,220.92741338644345,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
447,Gangaramaya Temple,200,ChIJQ9yCmWtZ4joRNu1evW41NTo,195.0684544835479,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2343,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,79.24534122570986,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2342,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,85.27907025,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1199,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,36.91849668817335,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1198,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,64.79150803651267,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3474,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,126.31304634025216,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
389,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,41.50438364867884,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2255,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,82.31385580940064,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1124,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,39.18750490203004,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1125,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,53.05531612264826,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1126,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,52.66313903812872,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
137,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,53.89194186469855,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
136,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,55.666844573732135,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2319,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,82.05896063618914,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2318,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,88.80751487400659,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2317,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,104.6131957383556,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
390,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.70373373432908,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
391,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,48.37603148674332,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2305,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,90.77365905350298,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2304,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,91.33417078228874,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3120,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,119.63265181507722,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1150,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,62.32231944401578,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3130,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,99.57664056214328,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3140,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,118.98144225521456,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
135,Gangaramaya Temple,60,ChIJQ9yCmWtZ4joRNu1evW41NTo,52.48871703818065,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3139,Gangaramaya Temple,120,ChIJQ9yCmWtZ4joRNu1evW41NTo,124.02511147239426,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2353,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,107.33011398677772,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2354,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,120.54444381658304,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2236,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,89.14920077377211,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2235,Gangaramaya Temple,90,ChIJQ9yCmWtZ4joRNu1evW41NTo,85.54122142053782,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
360,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,47.53696673833642,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
361,Gangaramaya Temple,45,ChIJQ9yCmWtZ4joRNu1evW41NTo,41.966173129091445,,,,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
