Unnamed: 0,locations,timeOfDay,stayTime,locationType,placeID,randomized_stay_time,new_place_types
536,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,58.9982767,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3027,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,120.3259205,"tourist_attraction,place_of_worship,point_of_interest,establishment"
519,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,47.85936488,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3028,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,137.0941978,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3029,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,118.4502059,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1466,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.71027009,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3015,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,107.3535198,"tourist_attraction,place_of_worship,point_of_interest,establishment"
535,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,48.98079474,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3545,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,110.6765006,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2189,Gangaramaya Temple,Evening,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,189.0049358,"tourist_attraction,place_of_worship,point_of_interest,establishment"
331,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,68.38097517,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1465,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,132.8375925,"tourist_attraction,place_of_worship,point_of_interest,establishment"
330,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,60.65317087,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1248,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,50.53904964,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2430,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,98.34526256,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1247,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,40.86008834,"tourist_attraction,place_of_worship,point_of_interest,establishment"
332,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,64.19675667,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1981,Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,177.6330706,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2429,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,107.228292,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2352,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,100.2226789,"tourist_attraction,place_of_worship,point_of_interest,establishment"
449,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,116.8195902,"tourist_attraction,place_of_worship,point_of_interest,establishment"
448,Gangaramaya Temple,Evening,200,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,220.9274134,"tourist_attraction,place_of_worship,point_of_interest,establishment"
447,Gangaramaya Temple,Morning,200,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,195.0684545,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2343,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,79.24534123,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2342,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,85.27907025,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1199,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,36.91849669,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1198,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,64.79150804,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3474,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,126.3130463,"tourist_attraction,place_of_worship,point_of_interest,establishment"
389,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,41.50438365,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2255,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,82.31385581,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1124,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,39.1875049,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1125,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,53.05531612,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1126,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,52.66313904,"tourist_attraction,place_of_worship,point_of_interest,establishment"
137,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,53.89194186,"tourist_attraction,place_of_worship,point_of_interest,establishment"
136,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,55.66684457,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2319,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,82.05896064,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2318,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,88.80751487,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2317,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,104.6131957,"tourist_attraction,place_of_worship,point_of_interest,establishment"
390,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.70373373,"tourist_attraction,place_of_worship,point_of_interest,establishment"
391,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,48.37603149,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2305,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,90.77365905,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2304,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,91.33417078,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3120,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,119.6326518,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1150,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,62.32231944,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3130,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,99.57664056,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3140,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,118.9814423,"tourist_attraction,place_of_worship,point_of_interest,establishment"
135,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,52.48871704,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3139,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,124.0251115,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2353,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,107.330114,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2354,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,120.5444438,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2236,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,89.14920077,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2235,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,85.54122142,"tourist_attraction,place_of_worship,point_of_interest,establishment"
360,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,47.53696674,"tourist_attraction,place_of_worship,point_of_interest,establishment"
361,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,41.96617313,"tourist_attraction,place_of_worship,point_of_interest,establishment"
362,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,46.50829258,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2420,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,100.2449927,"tourist_attraction,place_of_worship,point_of_interest,establishment"
93,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,69.84031976,"tourist_attraction,place_of_worship,point_of_interest,establishment"
94,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.68246336,"tourist_attraction,place_of_worship,point_of_interest,establishment"
95,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,131.4375502,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3525,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,105.4278576,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2214,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,96.62264525,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2215,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,91.51726398,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3052,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,124.2297717,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2410,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,102.3161115,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3053,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,126.4171272,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3521,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,120.7815161,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1023,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,58.13760901,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1231,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.43111023,"tourist_attraction,place_of_worship,point_of_interest,establishment"
474,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,63.53149465,"tourist_attraction,place_of_worship,point_of_interest,establishment"
473,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,42.95508343,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3062,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,130.1390576,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1065,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,42.70456609,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1066,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,73.72058702,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3063,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,124.8745748,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3064,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,115.3082498,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3182,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,111.3862101,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2374,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,86.99278216,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1215,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,43.7074129,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3156,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,127.65595,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3155,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,121.5707543,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3084,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,110.9766389,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2234,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,86.32426007,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2983,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,101.6092214,"tourist_attraction,place_of_worship,point_of_interest,establishment"
475,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,121.7818469,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2273,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,75.65632891,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1282,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,49.63143253,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1958,Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,187.2995353,"tourist_attraction,place_of_worship,point_of_interest,establishment"
656,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,51.95432027,"tourist_attraction,place_of_worship,point_of_interest,establishment"
655,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,73.57268399,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1710,Gangaramaya Temple,Night,150,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,154.6414406,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2039,Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,186.4299285,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2674,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,98.46382216,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1358,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,40.34004868,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1357,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,43.01838388,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1614,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,35.86271978,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1613,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,43.14210843,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1356,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,33.28101066,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1612,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,44.53693272,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1281,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,41.84232895,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2711,Gangaramaya Temple,Evening,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,86.6184009,"tourist_attraction,place_of_worship,point_of_interest,establishment"
262,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,60.51750446,"tourist_attraction,place_of_worship,point_of_interest,establishment"
633,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,68.18819122,"tourist_attraction,place_of_worship,point_of_interest,establishment"
632,Gangaramaya Temple,Evening,200,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,199.1841847,"tourist_attraction,place_of_worship,point_of_interest,establishment"
631,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,52.16015041,"tourist_attraction,place_of_worship,point_of_interest,establishment"
844,Gangaramaya Temple,Morning,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,36.93932727,"tourist_attraction,place_of_worship,point_of_interest,establishment"
845,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,38.43091969,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3421,Gangaramaya Temple,Evening,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,134.1034487,"tourist_attraction,place_of_worship,point_of_interest,establishment"
51,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,64.32612389,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2924,Gangaramaya Temple,Morning,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,120.6733665,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2925,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,110.5976311,"tourist_attraction,place_of_worship,point_of_interest,establishment"
52,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,65.9287029,"tourist_attraction,place_of_worship,point_of_interest,establishment"
53,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,62.54407642,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1448,Gangaramaya Temple,Evening,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,77.58526884,"tourist_attraction,place_of_worship,point_of_interest,establishment"
179,Gangaramaya Temple,Night,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,60.75491175,"tourist_attraction,place_of_worship,point_of_interest,establishment"
263,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,52.13902774,"tourist_attraction,place_of_worship,point_of_interest,establishment"
178,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,28.3229645,"tourist_attraction,place_of_worship,point_of_interest,establishment"
805,Gangaramaya Temple,Night,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,49.21622069,"tourist_attraction,place_of_worship,point_of_interest,establishment"
803,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,57.38712941,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1422,Gangaramaya Temple,Night,200,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,182.2364733,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1421,Gangaramaya Temple,Evening,45,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,55.66580156,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2811,Gangaramaya Temple,Night,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,102.4625501,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1420,Gangaramaya Temple,Morning,60,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,58.92600743,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3384,Gangaramaya Temple,Night,120,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,112.5559342,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2815,Gangaramaya Temple,Morning,90,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,103.9267913,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1991,Gangaramaya Temple,Night,180,Religious Site,ChIJQ9yCmWtZ4joRNu1evW41NTo,173.4034498,"tourist_attraction,place_of_worship,point_of_interest,establishment"
