Unnamed: 0,locations,stayTime,locationType,placeID,randomized_stay_time,"new_place_types_art_gallery,tourist_attraction,point_of_interest,establishment","new_place_types_grocery_or_supermarket,food,point_of_interest,store,establishment","new_place_types_grocery_or_supermarket,food,store,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,food,point_of_interest,establishment","new_place_types_grocery_or_supermarket,store,point_of_interest,food,establishment","new_place_types_hindu_temple,place_of_worship,point_of_interest,establishment","new_place_types_locality,political","new_place_types_park,point_of_interest,establishment","new_place_types_park,tourist_attraction,point_of_interest,establishment",new_place_types_premise,"new_place_types_shopping_mall,lodging,shoe_store,store,point_of_interest,establishment","new_place_types_shopping_mall,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,lodging,point_of_interest,store,establishment","new_place_types_shopping_mall,shoe_store,lodging,store,point_of_interest,establishment","new_place_types_shopping_mall,shoe_store,store,lodging,point_of_interest,establishment","new_place_types_tourist_attraction,museum,point_of_interest,establishment","new_place_types_tourist_attraction,place_of_worship,point_of_interest,establishment","new_place_types_tourist_attraction,point_of_interest,establishment",timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night
131,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,32.80180219,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1844,Colombo City Center (CCC),150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,149.897269,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1847,Colombo City Center (CCC),150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,150.612734,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1848,Colombo City Center (CCC),150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,145.6061547,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1510,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,118.9470334,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
625,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,67.77362027,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1842,Colombo City Center (CCC),150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,144.3786083,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1497,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,72.56450235,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1496,Colombo City Center (CCC),60,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,78.54957635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1841,Colombo City Center (CCC),150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,150.725366,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
627,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,122.2319565,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3472,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,117.3044439,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1488,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,54.26376842,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1852,Colombo City Center (CCC),150,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,144.8877222,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2646,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,99.85643643,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1489,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,40.76379668,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1511,Colombo City Center (CCC),120,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,104.4157459,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1490,Colombo City Center (CCC),45,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,34.01632249,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2637,Colombo City Center (CCC),90,Shopping Center,ChIJseUqHGtZ4joRgteF9GKSLoc,89.9622194,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
709,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,60.64842206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
708,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,50.30786188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
584,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,113.8056411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2326,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,79.04041274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3018,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,114.348953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
585,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,130.8723931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2767,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,91.24349737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2325,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,99.52408023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
707,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,33.52632909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2819,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,92.38750482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2666,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,87.37001884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1109,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,46.45156238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2451,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,108.918584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2564,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,98.82254354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2565,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,79.4698348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2654,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,95.61105517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2818,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,85.93472756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2787,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,79.83375485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2653,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,100.4733946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2327,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,91.83506459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2804,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,99.39795229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2575,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,105.5588407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
583,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,71.24149607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1108,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,52.67616913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1110,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,58.82999007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1029,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,57.28263624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
928,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,48.30576263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
786,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,38.90334937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
785,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,56.90445927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2514,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,94.82244599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2515,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,99.11049156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2988,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,113.9115712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2909,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,92.92251635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2908,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,96.11119049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2907,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,95.57029078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1048,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,71.30194084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
852,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,59.2125969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
850,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,120.6925166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3037,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,119.4899895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
851,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,47.6756302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
687,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,127.1869704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
812,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,52.80469225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3036,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,128.5056697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
813,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,67.60817063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
929,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,55.32141977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2550,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,91.14363559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3004,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,136.4982236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1028,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,51.16640123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3035,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,120.8691554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
502,Dutch Museum,45,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,30.40490741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2563,Dutch Museum,90,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,94.12219476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3003,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,130.2320213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
763,Dutch Museum,60,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,71.3581082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3002,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,114.2075897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2969,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,119.1652061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2970,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,111.9420047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2971,Dutch Museum,120,Museums and Galleries,ChIJ4zP25CFZ4joR5oPveZLBwLA,116.724346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
